title,review
"        iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)       ","
Es un bueno producto que cumple lo estipulado
"
"        iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)       ","
Hi is happy for his iPhone 📱
"
"        iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)       ","
This phone will no leave this screen, beyond irritated. Just took it out of the box and it keeps freezing on this screen. Will no buy another renewed phone.
"
"        iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)       ","
A great phone with no defects
"
"        iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)       ","




                    The media could not be loaded.
                



 Basically New Two Cons that I really don’t ruin my experience but I will note is Battery is at 96% and No AppleCare that’s the only things that’s separates this from a new Phone.Definitely Recommended
"
"        iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)       ","
La verdad es bastante buena compra la batería llego al 100% en eso estoy encantado y mas que por el precio y poder pagar a meses es bastante bien , solo tiene unos ligeros rasguños en la pantalla pero solo si lo ves a contraluz y muy minusiosamente , pero al momento de usarlo no se nota para nada ni se siente realmente. Lo recomiendo, espero y tengan la misma suerte que yo 🫰🏻
"
"        iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)       ","
Espere unas semanas antes de agregar una reseña, actualmente tengo 2 semanas con el dispositivo por el momento me siento completamente satisfecha con la compra.El teléfono esta como nuevo, ningún detalle estético o de funcionamiento visible por el momento.Lo recomiendo
"
"        iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)       ","
Me encantó. La batería me llegó con un 94%Dentro de la caja venía una garantía de que fue revisado y testeado. Todo funcionando a la perfección. Viene con cable y adaptador genérico. Todo increíble.
"
"        iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)       ","
Me gusto, lit parece nuevo solo Micro raspones en una esquina, no se ven solo se sienten. Bateria 92%, todo funciona con normalidad, hasta el momento lo recomiendo 100%, el cargador es genérico siento que tarda un poco en cargar pero seguiré checandolo en los próximos días. Siento que fue una muy buena compra hasta ahorita
"
"        iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)       ","
El dispositivo se calienta, el calentamiento es leve pero no es normal y a causa de eso la batería se acaba muy rápido. Solo abrir la cámara gasta mucha batería
"
"        iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)       ","
La pantalla vino muy rayada. El cargador es genérico y no enchufa bien con el celular. Carga muy lenta. Estoy decepcionado con la compra. Devolveré el producto.
"
"        iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)       ","
Compre premium para que no trajera ningún detalle y trae un pequeño arañazo en la pantalla sólo se ve a contra luz pero lo trae
"
"        iPhone 13 Pro Max, 256GB, Silver - Unlocked (Renewed Premium)       ","
I received it with very low battery health with a maximum capacity of 89%.and a small scratch on one of the camera lenses in the back.
"
"        iPhone 13 Pro Max, 256GB, Silver - Unlocked (Renewed Premium)       ","
Wish I written a review before transferring phones so I can take a pic. Phone is brand new!! Super happy with purchase, was wanting the 14 pro max but are sold out everywhere this is the next best thing. Amazon has yet to fail me! Battery life amazing I’m coming from a 11 pro max def see a big difference so far
"
"        iPhone 13 Pro Max, 256GB, Silver - Unlocked (Renewed Premium)       ","
The phone itself was in like-new condition. Everything worked great, and the device was pristine. However, I purchased an unlocked phone, but the device was locked. I’m returning it and I’ll purchase another one.
"
"        iPhone 13 Pro Max, 256GB, Silver - Unlocked (Renewed Premium)       ","
I’ve only had this phone for a few weeks and it came in like new condition only had a few very small minor blemishes not visible to the naked eye lol and with a case on it it doesn’t really matter. Pretty satisfied with my purchase also a first time IPhone user. I wasn’t to worried about buying a refurbished phone because I know others that have purchased iPhones off Amazon with no problem.
"
"        iPhone 13 Pro Max, 256GB, Silver - Unlocked (Renewed Premium)       ","
Came with a 100% battery but the screen has noticeable scratches will definitely be returning not worth $1000.
"
"        iPhone 13 Pro Max, 256GB, Silver - Unlocked (Renewed Premium)       ","
Came with 99% battery health and no scratches or blemishes from what I can tell. Extremely fast and the camera takes beautiful pictures. If you’re apprehensive about buying this phone, especially thinking you can get a better deal from third party sellers. I would definitely go with this. 10/10 would recommend.
"
"        iPhone 13 Pro Max, 256GB, Silver - Unlocked (Renewed Premium)       ","
I honestly had low expectations since i had bought different phone from here, but this one came almost as if the phone was never used to begin with. Great battery life, non scratches and even on the sides. Dual Sim Card, 5G and everything i was looking for, better for me since Apple removed the Sim Slot from their new phone and i14 doesn’t have that many new features. i14 feels more like an updated i13 anyways. I a absolutely love this phone. Thank you
"
"        iPhone 13 Pro Max, 256GB, Silver - Unlocked (Renewed Premium)       ","
I like it because it’s so easy to do
"
"        iPhone 13 Pro Max, 256GB, Silver - Unlocked (Renewed Premium)       ","
Works great
"
"        iPhone 13 Pro Max, 256GB, Silver - Unlocked (Renewed Premium)       ","
Don't know why I was even anxious about going this way, the phone came in like new!
"
"        Apple iPhone 12 Pro Max, 128GB, Gold - Unlocked (Renewed Premium)       ","
No se ve el reporte de llamadas me sale como si nadie hubiese llamado . Me ingresan llamadas puedo llamar pero en el reporte de llamadas no sale nada esta en blanco
"
"        Apple iPhone 12 Pro Max, 128GB, Gold - Unlocked (Renewed Premium)       ","
Bought for wife, works fine but battery seems to fade quickly, won't last 24 hours on a charge. She likes the phone.
"
"        Apple iPhone 12 Pro Max, 128GB, Gold - Unlocked (Renewed Premium)       ","
I’m very happy with my purchase so far. There are no noticeable cracks or scratches. The battery life is 100%
"
"        Apple iPhone 12 Pro Max, 128GB, Gold - Unlocked (Renewed Premium)       ","
Phone works great.  No issues
"
"        Apple iPhone 12 Pro Max, 128GB, Gold - Unlocked (Renewed Premium)       ","
I love my phone
"
"        Apple iPhone 12 Pro Max, 128GB, Gold - Unlocked (Renewed Premium)       ","
I like it
"
"        Apple iPhone 12 Pro Max, 128GB, Gold - Unlocked (Renewed Premium)       ","
Honestly, if I could give this a 0 I would. I spent almost $1000 on this phone and have not had it for long. My facebook wont load, google wont load, I cant even factory rest the phone or log out of my icloud. It will NOT connect to a server. I will NOT be purchasing again.
"
"        Apple iPhone 12 Pro Max, 128GB, Gold - Unlocked (Renewed Premium)       ","
Battery didn't last as good as my other iPhone 12 pro Max. That's not Amazons fault tho, it was manufacture issue
"
"        Apple iPhone 12 Pro Max, 128GB, Gold - Unlocked (Renewed Premium)       ","
El teléfono tenía problemas se sonido y lo devolví. He llamado muchas veces al costumer service y me dan distintas respuestas sólo para no reembolsar mi dinero de un producto que tenia defecto
"
"        Apple iPhone 12 Pro Max, 128GB, Gold - Unlocked (Renewed Premium)       ","
Compré para regalo lo envié y tiene defectos se altera solo por momentosMe parece que merezco recibir una compensacion
"
"        Apple iPhone 12 Pro, 512GB, Pacific Blue - Unlocked (Renewed Premium)       ","
Mine came in with battery health 100%! I’m very happy with this purchase, it’s a very new phone. Spotless.
"
"        Apple iPhone 12 Pro, 512GB, Pacific Blue - Unlocked (Renewed Premium)       ","
Mine came in with battery health 100%! I’m very happy with this purchase, it’s a very new phone. Spotless.
"
"        Apple iPhone 12 Pro, 512GB, Gold - Unlocked (Renewed Premium)       ","
Gdce gh
"
"        Apple iPhone 12 Pro, 512GB, Gold - Unlocked (Renewed Premium)       ","
This phone is not water resistant in the least. My two year old son accidentally poured water on it and it barely got wet and it stopped working due to water damage. Do not get your phone wet!
"
"        Apple iPhone 12 Pro, 512GB, Gold - Unlocked (Renewed Premium)       ","
I love this phone
"
"        Apple iPhone 12 Pro, 512GB, Gold - Unlocked (Renewed Premium)       ","
I have had this phone for eight months and it has totally failed.  I took it to Apple and was told that these phones all had defective batteries.  But that was not the worst of it:  Last week, I was unable to send or receive text messages or call. It would not connect to wifi.  They offered me a trade in of $385.00  What large international company does not stand behind their products?  No one. Apple told me that they do not manufacture these phones but rather, they buy from a middle-man. And they are made in China.  I have to go back to Apple in a week to figure out what to do.  I am not buying another product from them. I will give my $385.00 credit to whoever is standing next to me. Once you are their customer, they have you for life.
"
"        Apple iPhone 12 Pro, 512GB, Gold - Unlocked (Renewed Premium)       ","
👎
"
"        Apple iPhone 12 Pro, 512GB, Gold - Unlocked (Renewed Premium)       ","
Don't spend your money on this dumb thing
"
"        Apple iPhone 12 Pro, 512GB, Gold - Unlocked (Renewed Premium)       ","
Shut up these phones are great
"
"        Apple iPhone 12 Pro, 512GB, Gold - Unlocked (Renewed Premium)       ","
I bought this iPhone excited to have an iPhone for the first time but when I received it I got everything expect the phone itself. This is horrible. Don't buy it if you want to pay for something and not get it.
"
"        Apple iPhone 12 Pro, 512GB, Gold - Unlocked (Renewed Premium)       ","
The worst phone I ever owned.  I hate it
"
"        Apple iPhone 12 Pro, 512GB, Gold - Unlocked (Renewed Premium)       ","
Some people just don't take the time to carefully read the directions. IMO... That is why this phone has so many needlesly bad reviews. GRANTED... To use a circus metaphor, I had to jump through several hoops just to make this phone & the wireless plan work to my satisfaction. HOWEVER...! I have a few factors to point out. 1) I am a techno-geek so I am very comfortable with setting up all sorts of ectronic devices. 2) I already owned a fire tablet witch made the setup of this Iphone so much easier. I even already have a wifi system that I personally set up to connect all the internet devices in my home. So, with the tablet on hand, it was easy to got back & forth with all the signup data to get the Iphone up & running. 3) I live on a remote farm on the edge of nowhere so only the best & most modern phone would be able to get a signal out here, not to neglect the metion of my home having a metal roof & this phone can still get one bar & sometimes even two but as I said, I have wifi & the setup on this allows for internet calling if the cell reception is too weak to get a signal. Adding to that, this phone pairs well with my amazon smart watch but it was admttedly a little difficult to get it to work correctly. Although... SERIOUSLY...? If everyone just took thier time to carefully go through all the steps, the effort really is worth your time because this phone can do so much more than metioned in the product description. I, myself, have yet to tap onto its full potetial since I ha eonly had it for two days. The battery life span on a single charge seems slightly superior to any other phone or tablet. I certainly seems to hold a much longer charge although it also seems to take a little longer to charge. The graphics are really awesome & the camera clarity of the screen even when your suject moves just enough to blur the image on any other phone or digital camera, is really superior overall. However, the sound, although crystal clear, at max volume, it is a little weak. So I am looking into getting a mini BT cube to suplement the max volume but one of my BT headphones will work fine for now. Siri, the AI that comes with the phone, can't seem to compete with my Alexa based AI. I am thinking that if the two were pitted against each other, IMO, Alexa would win but only by a slim margin since the AI techknowledgy for both still needs a lot more work before it can be seen as reliable enough. There are a lot of other factors to talk about but as I have already mentioned, I only had n'my phone for two days so an update may be forthcoming a few months from now. Lastly, IMO a lot of apps were already preloaded into this phone but many really weren't worth the effort to use them. The mapping & builtin compass were really nice because the app also included map coordinates & the current geographical elevation which, I felt to be a very useful feature. Other than that &, I may have more to offer later after I play with my new toy for another month or so... more later...
"
